CustomerID,Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
7654,44,Female,6,36999.365407162724,4,1,0,118737.3430930908,0
7655,50,Male,5,68111.0644083947,1,1,0,60254.09714374112,1
7656,36,Female,3,49330.442643486094,2,1,0,144855.61028709824,0
7657,55,Male,1,76216.29645403367,3,0,0,92404.34839247043,1
7658,18,Male,5,35769.30453916816,1,1,0,171935.8301827599,1
7659,47,Male,3,47690.05992437672,2,1,0,81528.80165775225,1
7660,31,Female,3,43179.97244507982,1,1,1,152945.64389156378,1
7661,53,Female,4,52096.89377867979,2,1,1,49520.00532227588,0
7662,41,Female,1,54623.84924832378,3,1,0,100822.35428650025,1
7663,33,Male,3,49842.71775754526,1,0,1,105598.12445271031,1
7664,46,Female,4,66119.6279666246,1,1,0,31221.034777072244,1
7665,48,Female,3,58168.633838782174,1,1,1,84327.04305473846,1
7666,46,Male,2,98886.05941056677,1,1,0,140485.18792558627,1
7667,29,Female,3,102091.2182248217,2,0,1,92865.22499181765,0
7668,35,Male,4,35926.61936166015,4,0,0,173658.1620355963,0
7669,39,Female,4,39443.83689409236,1,1,0,65784.47256575404,1
7670,39,Male,2,24285.326681801205,1,1,1,135361.2901442502,1
7671,47,Female,2,82266.44813787293,1,0,1,102092.32290944357,1
7672,19,Female,2,41191.01667800215,4,0,0,62617.55774914822,1
7673,43,Female,2,55048.563356217375,1,1,0,119468.37570060382,1
7674,37,Male,4,25840.865251333365,1,0,0,105845.71092596483,1
7675,31,Male,0,52429.276725384814,2,1,1,117777.60649971767,0
7676,32,Male,4,14661.957517308525,1,0,0,112969.01305402417,1
7677,37,Female,3,73878.01113120287,1,0,1,132185.01214896978,1
7678,18,Female,3,86668.3155868533,1,0,1,150534.41406801954,0
7679,32,Male,3,63967.03806896618,4,1,1,55569.721233702934,1
7680,31,Male,2,31020.635793294852,1,1,0,67827.44580660312,1
7681,45,Female,6,61084.07873452881,1,0,0,68969.84471813653,1
7682,31,Female,3,53945.795749887766,2,0,1,61575.19349406051,1
7683,37,Male,2,77794.3440459344,1,1,1,46355.30885769757,0
7684,55,Male,4,66923.52099379028,2,1,0,100464.48428252348,1
7685,49,Male,4,28518.986760300388,1,1,0,77959.9312595299,1
7686,49,Female,3,73246.96535505785,1,0,0,131245.8243529934,1
7687,35,Female,4,48385.6842537115,1,0,0,150892.51249573988,1
7688,45,Female,4,76320.7663725729,4,1,1,100710.22208007735,1
7689,37,Male,5,18695.52639560249,3,1,0,139251.32891559892,1
7690,38,Female,3,60529.964758955735,4,1,1,100674.74368993218,1
7691,44,Male,4,44107.40670390381,3,1,0,144253.14903692648,0
7692,34,Male,1,51910.66593813741,3,1,1,162263.402804347,1
7693,54,Female,0,36427.47710961772,1,1,0,69137.09527289378,1
7694,38,Male,5,60020.01336530163,2,0,0,128168.29046722823,1
7695,46,Male,1,31276.351380679156,1,1,0,113623.83665790717,1
7696,54,Female,4,18697.735903957535,1,0,0,86864.16838436559,1
7697,50,Male,2,34997.64466696934,3,1,0,49035.80581845915,1
7698,25,Female,6,35208.35776603385,1,0,1,104801.76574163859,1
7699,44,Female,3,43704.93041789642,1,1,0,100009.0258916055,1
7700,48,Female,2,64254.55694919289,3,1,0,79974.70271455974,1
7701,48,Male,3,31333.45783632202,2,1,1,70954.83520483704,1
7702,28,Male,3,65799.4894993526,1,1,0,195313.0688430068,1
7703,33,Male,1,61598.38241051081,1,1,1,72362.77047066204,1
7704,49,Male,5,70166.18763684937,2,1,0,128920.81836968838,1
7705,32,Female,0,42641.20905253337,2,0,1,104786.8204896788,0
7706,37,Male,2,81181.78726900635,2,1,0,131860.1688215145,0
7707,55,Male,3,44045.10105646518,1,0,1,20000.0,1
7708,39,Female,2,67940.40887141143,1,1,0,166376.65478668292,1
7709,32,Female,2,83470.8972350437,2,1,0,72000.27071870051,1
7710,31,Female,4,74109.3516005267,3,1,0,63205.703235814784,1
7711,43,Male,4,47689.506436488824,1,1,0,165533.08962980928,1
7712,26,Female,3,27813.876351889354,1,1,1,114278.04219303835,1
7713,37,Female,3,30853.934332021603,2,1,0,102882.09382767385,1
7714,43,Male,3,30207.156983404104,1,0,1,54223.25130211185,1
7715,52,Male,2,36257.62399549676,2,1,0,74804.87455637705,1
7716,46,Male,4,49309.34998443441,1,1,1,134199.87849330157,1
7717,32,Female,6,62871.65889457574,2,1,1,110269.60184945673,0
7718,51,Male,3,65589.07083755519,2,0,0,28105.335732332824,1
7719,37,Female,0,69228.39130800222,1,1,1,142033.38572025218,1
7720,27,Female,0,68029.25995204785,3,1,1,84139.27178665434,1
7721,38,Female,5,47539.547910054745,1,1,0,145677.5612556346,1
7722,54,Male,5,63020.798401542954,1,0,0,94094.2226419282,1
7723,41,Male,2,44690.37846332323,1,1,0,105277.28400601448,1
7724,40,Male,2,56079.86529544123,4,1,0,138580.4138274347,0
7725,56,Male,4,45447.87170008654,3,0,0,86750.06264201913,0
7726,25,Female,1,49548.250166766236,1,1,1,77067.10398081437,0
7727,27,Male,2,43100.9301533848,1,0,0,49884.12416458603,1
7728,23,Male,6,14406.965891399916,1,0,0,106992.40862836494,1
7729,43,Male,2,44608.04407600163,2,1,0,85799.65273562931,0
7730,41,Male,4,62056.22310797412,3,1,0,122440.08794212734,1
7731,55,Female,5,68989.31153663338,2,0,0,90360.68156995435,1
7732,42,Female,1,59803.12913224647,3,1,1,118691.23681217305,1
7733,35,Female,2,30868.01164320868,2,1,0,116581.20652523189,1
7734,40,Male,5,39966.40228110282,1,0,0,75329.31693973181,1
7735,41,Female,4,17908.126434756407,3,1,0,143530.5966466326,1
7736,23,Female,1,63573.15266712027,1,1,0,72446.04609938597,1
7737,67,Male,3,32158.056145442988,1,1,0,34895.46735711656,1
7738,45,Male,7,57446.07101399193,3,1,0,91002.66373122275,1
7739,42,Female,5,58972.972520695504,4,0,0,32638.47818372355,1
7740,46,Female,0,32229.562487688534,1,1,0,107316.44392777709,1
7741,47,Female,1,55423.929924751406,1,0,0,75161.93528181786,1
7742,38,Male,5,86211.79990195874,1,0,0,141491.8604989845,1
7743,33,Male,4,42990.53542581797,1,1,1,109038.17584024434,0
7744,45,Female,1,71690.73994651288,2,1,1,32467.170389777995,1
7745,43,Female,3,55326.58604164881,3,1,1,104168.18205260583,0
7746,31,Female,2,56116.07852581115,4,0,0,191404.91228531225,1
7747,54,Female,1,48169.79552795661,3,0,0,142470.66354889126,1
7748,42,Male,6,68653.36425140413,1,1,1,146569.6923307478,1
7749,47,Female,1,46855.74803724489,1,1,0,171611.78331307217,1
7750,53,Female,1,62006.91654203151,2,1,0,129186.64745067821,1
7751,40,Female,4,68692.88505273417,2,1,0,81999.0905252638,1
7752,43,Male,3,70307.02480372095,1,0,1,141608.3793591395,1
7753,48,Male,2,61283.462924402,1,0,0,131046.73329669354,1
7754,32,Female,2,65189.12556135845,1,0,0,83375.17437705315,1
7755,40,Female,5,50591.96464860108,2,0,0,75894.83112687652,1
7756,41,Female,5,41508.01043415364,1,1,1,105836.596293464,1
7757,30,Female,3,56599.38958909655,2,0,0,36668.26132437359,1
7758,63,Female,0,56787.096829077185,1,1,0,75607.14884711652,1
7759,25,Female,1,56690.282155259934,1,1,0,110285.59951349284,1
7760,27,Male,1,72297.29730522913,2,1,0,45154.31514817895,1
7761,53,Male,1,50682.7903765432,1,1,0,98898.09504748177,1
7762,47,Male,0,22939.721740926547,1,1,0,35464.05296078749,1
7763,29,Female,1,9298.701026820512,2,1,0,45759.178260540895,1
7764,46,Male,3,53765.54533752404,1,0,1,20000.0,1
7765,54,Male,5,70548.0798834588,1,1,0,126184.4092876178,1
7766,39,Female,4,45809.47900760497,1,1,0,75145.06118968486,1
7767,65,Female,0,87571.58797891918,1,1,1,184881.44958861795,1
7768,22,Female,1,53289.853898727444,1,1,0,80082.41572303994,1
7769,46,Male,2,98098.90719760336,1,1,0,93131.2041181698,1
7770,51,Female,3,48284.9996809737,1,1,0,93962.73723260427,1
7771,48,Male,2,81649.4496100693,2,1,0,48904.04736851089,1
7772,37,Male,0,41833.82444980773,2,1,1,109648.95480581326,1
7773,37,Male,4,71460.00578463275,2,0,0,102679.33303654687,1
7774,44,Male,2,61982.37368707335,2,1,1,100081.80933019977,1
7775,48,Male,6,57177.28368707748,1,1,0,83390.21010882335,1
7776,46,Female,3,57090.95032682414,1,1,0,97963.6204626781,1
7777,50,Male,4,78586.52255303157,2,1,0,46123.86379445782,1
7778,29,Female,3,46827.416552058894,1,0,0,130010.53619879766,1
7779,37,Male,2,52543.68282681016,2,0,0,92847.52262780034,1
7780,30,Male,2,104984.84031915359,2,0,0,159808.30903518386,1
7781,36,Female,5,61231.74931743428,1,1,0,117087.55089849139,1
7782,50,Female,0,75040.46451912551,2,0,1,95167.50525668211,0
7783,41,Female,1,45465.957525403945,1,1,0,105700.74506957085,1
7784,66,Female,3,39664.30148547996,2,1,0,124217.14657183198,1
7785,41,Female,3,65784.08204220141,1,0,0,131809.65325555817,1
7786,40,Female,1,54772.453936934806,1,0,0,89022.289594598,1
7787,41,Female,2,46383.18216940651,3,1,0,119611.54613408147,0
7788,33,Female,6,16616.477209953133,2,1,0,93790.49825439011,1
7789,39,Male,4,14586.28283857298,1,0,0,168526.13692597445,1
7790,51,Female,1,11528.088369861136,2,1,1,104571.26399764733,1
7791,41,Male,2,57156.77528332949,1,0,1,154037.92723803912,1
7792,32,Male,3,28838.842138265416,1,0,0,131701.06139386373,1
7793,30,Female,2,15457.540050070857,3,1,0,118129.93447403054,1
7794,35,Male,3,32650.94902426286,1,1,0,144628.94846946423,1
7795,40,Male,1,11953.172096482136,1,1,0,114170.33563949881,1
7796,51,Male,3,37858.908134682155,3,1,0,44077.70340263255,1
7797,26,Female,3,36868.10485193975,1,0,0,86746.24898090938,1
7798,36,Male,1,60154.632142164315,1,1,0,98242.390876311,1
7799,41,Male,1,53266.933972851286,1,1,0,108904.37923524238,1
7800,21,Female,5,40378.06011667624,1,0,1,134331.89143427994,1
7801,31,Male,3,63201.821680948386,1,1,0,72451.60475612151,1
7802,33,Male,4,25188.42073087431,2,0,0,23550.421944779344,1
7803,32,Male,6,40469.472305258416,2,1,0,81740.54547851314,1
7804,41,Male,2,34241.52456690995,2,0,0,119999.7993492794,0
7805,38,Male,4,48838.30203319481,2,1,0,98742.1545893562,1
7806,34,Male,2,8607.028746376294,1,0,1,62393.20579744794,1
7807,44,Male,3,95664.02445859498,1,1,0,120697.3891917163,1
7808,57,Female,6,57068.60456233322,3,1,1,112524.21028568156,1
7809,56,Female,0,57734.43040237906,1,1,1,93712.7433885657,1
7810,20,Female,7,9337.151375985231,3,1,0,212819.05570386653,1
7811,45,Male,3,54412.13418035004,1,1,0,38478.38567930365,1
7812,38,Male,2,45526.94352338361,1,1,0,65186.37670797745,1
7813,41,Female,4,72358.50695390993,1,1,0,124296.44082223359,1
7814,36,Male,3,44222.58393246456,1,0,0,100745.69171271192,1
7815,41,Female,3,42921.27449485136,3,0,0,81843.28673275557,1
7816,41,Male,2,48885.45066100932,1,1,0,63194.48471423674,1
7817,34,Female,4,77698.33707464952,2,1,0,45637.38962112729,1
7818,31,Male,2,18530.034471161704,1,1,0,133622.13945533225,1
7819,35,Male,2,15172.52004450305,2,1,0,95411.18211673564,1
7820,42,Female,4,5074.549056173171,1,1,1,131624.3157343553,1
7821,45,Female,0,71621.42090578917,2,0,1,37031.853856822025,1
7822,48,Male,3,69269.86034936132,3,1,1,148088.31339530981,1
7823,35,Female,3,25846.092863402522,1,1,0,124427.33034041086,1
7824,42,Male,4,21540.015365754858,3,1,0,76148.42628199817,1
7825,49,Male,2,69172.72042845603,1,1,0,122685.58385195285,1
7826,51,Female,0,21083.307093419146,3,1,0,121068.68593161329,1
7827,39,Female,1,44264.02862535604,1,1,1,135419.24636135658,1
7828,37,Female,1,39000.99344980542,3,1,0,83013.19012135509,1
7829,41,Male,2,115053.75601450993,1,1,0,56856.60167787583,1
7830,28,Male,2,46701.73982759349,2,1,1,43773.42291961276,1
7831,38,Female,2,75479.80767450057,4,0,0,75806.0799590996,1
7832,47,Male,3,59207.59321695558,3,0,1,30001.60496765931,1
7833,46,Male,2,40541.08458991724,1,1,1,125761.69260752555,0
7834,37,Male,8,38416.0200067293,1,0,0,82087.55629964556,1
7835,42,Male,6,51560.49938318468,2,1,0,56697.06451667173,0
7836,31,Male,3,51754.42621225218,2,1,0,135440.63905968156,1
7837,47,Male,3,39890.27619261259,2,1,1,114427.55477142896,1
7838,39,Female,3,61157.059908341755,3,0,0,95717.10157907821,1
7839,37,Female,2,50740.965973698854,1,0,1,164937.9890961108,1
7840,36,Male,2,36020.98018575898,2,0,0,131501.21248325353,0
7841,39,Male,2,42784.64311377906,2,0,0,101880.87087529778,1
7842,35,Male,5,60172.04786327774,1,1,0,105551.79537576127,1
7843,46,Male,2,28830.49067684147,1,0,0,34007.286579718275,1
7844,36,Female,5,28810.336509682144,2,1,0,43565.78672793872,1
7845,55,Female,3,24416.02945839691,1,0,0,51099.442862616364,1
7846,54,Female,5,42770.80912706068,2,0,0,26043.720322693553,1
7847,31,Female,1,45016.69746962861,3,0,0,79382.05578522549,1
7848,40,Male,3,27772.413419959383,1,0,0,182443.71325581253,1
7849,33,Male,2,49984.631203619014,2,0,1,79767.18126944812,0
7850,36,Female,3,50149.55817419111,2,0,0,111471.14474675318,1
7851,60,Female,1,68577.77685285638,1,1,1,125137.77068687617,1
7852,36,Male,4,67938.67057970114,2,0,1,88528.8238584324,1
7853,43,Male,2,9995.082659536361,3,0,0,104911.08836796321,1
7854,45,Female,3,55760.728250362874,4,0,0,85774.4433955211,1
7855,29,Male,1,10596.968211153726,2,1,1,72364.07645347957,1
7856,31,Female,3,61379.23294430696,2,0,1,103402.56097771728,0
7857,27,Female,2,60969.75428276464,2,1,0,83913.85684708694,1
7858,31,Male,6,29921.019140010325,2,0,0,72168.98448104705,1
7859,18,Female,0,56732.64222647316,1,1,0,89525.6648674605,1
7860,45,Female,1,29316.651884567138,1,1,0,67967.53159809836,1
7861,60,Female,2,47334.45560080954,1,1,0,147867.53025559406,1
7862,41,Male,4,51586.601896091175,2,0,0,134944.94620496588,1
7863,25,Male,2,44708.844539028636,1,1,1,134733.04609570434,1
7864,33,Female,6,64836.96637645308,2,1,0,87906.14493961813,0
7865,35,Male,7,34312.166042132216,1,0,0,52758.67092875188,1
7866,29,Male,4,60023.13525104171,2,0,0,135319.50163127488,1
7867,48,Male,2,25388.319850295346,2,1,0,31059.91096229748,1
7868,48,Female,0,7827.03907009017,2,1,0,152197.1314836481,1
7869,28,Male,0,15707.0965963091,2,1,0,178489.6868320473,1
7870,47,Male,5,30186.642235849307,3,1,0,141913.03767755508,1
7871,55,Male,4,63095.81259387915,3,1,0,100386.68096227916,1
7872,59,Female,2,60939.169583260504,2,1,0,52055.752420912264,0
7873,68,Female,4,45581.652922220754,1,1,0,84810.23609094099,1
7874,30,Male,3,8149.819053851454,1,0,1,84041.08183709842,1
7875,68,Female,5,86443.65277873675,1,1,0,113596.91153912824,1
7876,36,Male,3,19508.982592139262,2,1,0,108048.94990757621,1
7877,34,Female,3,57144.12262407651,2,0,1,162510.92457776904,1
7878,43,Female,3,41826.413194335764,2,1,0,85672.9283534876,1
7879,34,Female,7,58041.09816618645,1,0,1,140226.14979666058,0
7880,43,Male,4,76415.49593724994,1,1,0,108082.4967798471,1
7881,26,Female,4,53745.29476136999,2,1,1,94712.89580820274,1
7882,37,Female,7,64198.58190848293,1,1,0,108946.32230007343,1
7883,52,Female,1,111493.44846742373,1,0,0,126973.32019074538,1
7884,39,Male,1,70306.1840772572,1,1,0,34434.55451342711,1
7885,41,Male,5,17409.46401061836,2,0,0,53499.46330891976,1
7886,44,Female,4,0.0,2,0,0,52413.636509473974,1
7887,51,Male,3,60658.181392934275,1,1,0,115446.18335259896,1
7888,23,Female,5,40720.73839249913,1,1,0,123245.7743883767,1
7889,45,Male,5,65955.1797360334,2,1,1,56586.47112958199,0
7890,37,Female,9,0.0,4,1,0,120859.29798756905,1
7891,41,Male,3,73318.23517070201,3,1,0,89455.64587482222,1
7892,50,Male,5,47966.211030099956,1,1,1,100515.68865852889,1
7893,28,Male,5,91791.03866493836,1,1,0,123900.69076457337,1
7894,29,Male,3,49930.234833309245,2,0,1,76834.20904040702,1
7895,20,Female,5,60705.487655537814,1,0,0,124707.24633047273,1
7896,34,Female,1,42440.78622951137,1,1,1,181245.960373873,1
7897,53,Female,3,40898.22615572826,2,1,0,91953.88227561396,0
7898,38,Female,3,55860.027043159615,1,1,1,147452.82810556857,1
7899,26,Female,6,43822.78012878596,1,1,0,131023.28763145502,1
7900,35,Male,3,38167.03949618848,2,1,1,79858.07397066656,1
7901,25,Male,3,57395.60257664952,2,1,0,131789.95998855133,1
7902,28,Male,4,38483.63550563347,2,0,0,82395.66395075,1
7903,43,Female,5,58047.63664576516,3,1,0,146795.9426305057,1
7904,28,Male,2,18577.78346383725,1,1,0,158104.3441117384,1
7905,51,Male,1,50181.94471496799,2,1,1,98217.52413581162,1
7906,39,Female,1,46198.88247531652,1,0,1,66840.55694438535,1
7907,40,Female,2,5129.646451409142,1,0,0,126045.11549441554,1
7908,37,Female,1,25448.96761903799,2,0,0,92278.4209121138,1
7909,47,Female,0,0.0,1,1,1,100964.95634037815,1
7910,47,Female,3,52038.37346782462,2,1,0,95433.35013278254,1
7911,43,Male,1,34055.83634305787,1,1,0,151840.3200327502,1
7912,45,Female,2,43543.37365210124,2,1,0,85055.19147537397,1
7913,37,Female,1,76623.49632732096,1,0,0,94626.69132091964,1
7914,45,Male,3,49987.19646249496,1,1,0,150112.3382953005,1
7915,36,Male,0,55838.066627723725,2,1,0,83102.00159198989,0
7916,40,Male,2,40324.18203759009,1,1,0,80545.12540594944,1
7917,37,Male,0,35309.22816239337,1,1,0,132252.23008514234,1
7918,35,Female,5,21271.554152657784,1,0,0,122360.86272452414,1
7919,33,Male,3,64431.57411408786,1,1,1,44124.03477373986,1
7920,44,Male,1,80882.96483381893,1,1,1,44258.70435458884,1
7921,53,Female,3,73417.12856246208,2,1,0,119008.74746929374,1
7922,51,Female,4,26245.805071492097,3,1,0,59891.8018397563,1
7923,27,Female,5,75123.08140675601,2,0,1,114584.70694833274,0
7924,52,Female,1,46767.21766499209,1,0,0,72760.64801785606,1
7925,36,Male,4,79428.71662237176,1,0,0,149937.72806647138,1
7926,46,Female,2,57709.599816623704,1,1,0,115775.99215494654,1
7927,30,Male,7,56276.60767641039,1,1,0,47371.41336440023,1
7928,41,Male,3,56811.94293848583,1,1,0,117715.67690025788,1
7929,43,Male,6,16122.334010845661,1,1,0,134456.1829368563,1
7930,25,Male,3,24731.0970003399,2,1,0,106686.6250657604,1
7931,46,Female,4,37477.57920179142,1,1,0,78620.66104356537,1
7932,53,Female,1,42711.16568120427,3,1,1,119011.91396127606,0
7933,38,Female,0,52340.681394818166,2,1,0,128585.92555279072,1
7934,53,Male,7,40749.106436205264,4,1,1,121476.25562107596,1
7935,38,Female,4,39882.60454742386,4,1,1,96917.47683008293,1
7936,48,Female,1,74795.31676645092,2,0,0,137310.90965780598,1
7937,18,Male,2,77028.72178247757,1,0,0,49992.69080897248,1
7938,64,Female,2,62107.086357381384,1,1,0,49195.70688779556,1
7939,54,Male,3,35507.925249485386,1,1,0,88690.35271147727,1
7940,37,Male,3,58380.188794782334,1,0,0,169242.17084167045,1
7941,20,Female,3,75609.4269126665,2,1,0,167179.1965727525,0
7942,42,Female,0,45081.51951961754,2,1,1,156328.82704477524,1
7943,25,Male,1,76850.0614567526,1,1,1,101945.90240162463,1
7944,44,Female,1,88710.06686635927,2,1,0,30805.474283015006,1
7945,44,Female,3,69516.77985134537,1,0,0,119710.12507030726,1
7946,30,Female,3,62398.59176343969,3,1,0,76051.67390929349,1
7947,51,Male,2,56938.96145953753,1,1,0,130176.65499115028,1
7948,48,Male,1,62679.70248463009,1,1,0,117812.68065871496,1
7949,49,Male,3,58368.822128178086,1,0,1,182671.01198757888,1
7950,40,Female,3,25519.17281514516,2,0,1,174651.59807538366,1
7951,25,Male,1,76608.19495263061,1,0,0,71743.39556003426,1
7952,49,Male,1,51713.40419043304,3,1,1,105289.61452978315,1
7953,37,Male,1,98750.23645378338,1,1,1,90735.42608782332,1
7954,26,Female,4,105326.42032183392,1,0,0,81937.13126508906,1
7955,53,Female,6,44980.18822958493,1,1,0,101559.00303296474,1
7956,60,Female,0,54092.95597855361,2,0,0,28711.442044921583,1
7957,39,Male,2,41394.227950833396,1,1,0,75757.76031260745,1
7958,61,Male,3,30934.532225030063,1,1,1,145104.8291153735,1
7959,40,Female,3,48850.6435961595,1,1,0,20000.0,1
7960,36,Female,4,50654.459732208226,4,1,0,36476.07651701922,1
7961,33,Female,4,23923.647563675313,1,0,0,146203.0229647141,1
7962,56,Female,0,27628.780868225662,1,1,0,153283.98456245413,1
7963,32,Female,4,0.0,2,0,0,48109.568407454375,1
7964,47,Female,5,26625.974985750283,2,1,1,146504.12277652265,1
7965,34,Female,2,66903.69218135193,3,1,1,139768.38758358994,0
7966,35,Female,7,78864.35383167453,2,1,0,108473.6707962152,1
7967,50,Male,5,10575.255243006213,1,1,0,91331.0966416808,1
7968,36,Male,1,23197.460372146725,1,1,0,135806.57378415606,1
7969,35,Female,3,74537.13850707562,1,1,0,92172.7064581703,1
7970,51,Male,5,32927.69295114267,4,0,0,108368.94232353536,1
7971,55,Female,2,40775.80998407489,1,1,1,139278.46977623837,1
7972,46,Male,4,36249.542448773165,1,0,0,76953.60055216485,1
7973,33,Male,3,68338.91135774573,1,1,1,86731.25020796515,0
7974,34,Male,0,83473.58233750935,4,1,0,157349.73232085464,1
7975,40,Male,6,51473.0614348952,1,1,0,57853.752878093255,1
7976,43,Male,6,41219.94905619743,1,1,1,131221.9439794151,0
7977,30,Male,5,45576.2713946439,1,1,1,106277.65866877713,1
7978,47,Female,4,67836.91708322032,1,1,1,122558.44799861353,0
7979,40,Male,4,60503.35844328195,2,1,0,107106.60970663096,1
7980,22,Male,1,44987.86351374635,2,1,1,73168.08492697112,1
7981,30,Male,7,49126.27455802517,1,0,0,25736.110576150313,1
7982,34,Female,1,35642.582437833466,3,0,0,44601.52035513225,1
7983,39,Female,3,36627.311368487746,2,1,1,83186.77226271963,0
7984,58,Female,5,22031.414426143034,2,1,0,134143.78604204877,1
7985,42,Male,2,72912.60281741209,2,1,0,115881.33338733301,0
7986,31,Male,4,4717.519413089722,2,0,0,143710.73925180652,1
7987,42,Female,3,55577.996423424825,2,1,0,121947.01578187977,1
7988,36,Female,5,49465.697563295864,1,1,0,99325.24203150194,1
7989,43,Male,4,48120.12259997747,1,1,1,147489.2735648959,1
7990,45,Male,3,37754.57131588742,1,0,0,111817.63378445401,1
7991,52,Male,4,44122.16084786045,2,0,1,147527.00675191465,0
7992,39,Male,3,85199.53854594231,3,1,0,108525.18320873758,1
7993,56,Female,1,51462.353973894664,1,1,1,65198.686613858845,1
7994,49,Female,4,53230.586441398635,2,1,0,118629.48461976642,1
7995,32,Male,1,53864.131472094436,1,0,1,98465.78529214331,1
7996,62,Male,3,35969.85719765682,4,1,0,59454.81638260832,1
7997,43,Female,0,38640.561079117135,2,1,0,164728.04614733192,1
7998,31,Female,5,60544.3774825975,1,1,0,100478.00343601873,1
7999,56,Female,1,33189.76391985057,1,1,0,93359.80238698215,1
8000,60,Male,5,48066.85752145619,1,0,1,69944.33035058834,0
8001,39,Female,1,73231.21640767192,2,0,1,60708.88392444685,1
8002,34,Male,2,36592.96609501919,2,1,0,103624.61630620675,1
8003,38,Male,9,47805.18957230193,3,0,0,150148.72192527997,1
8004,47,Male,4,44449.2115984016,2,0,0,132802.10133677383,1
8005,52,Female,5,60048.81406560084,1,1,0,74834.23527246129,1
8006,45,Male,0,52906.778101609874,2,1,1,108243.08311697011,1
8007,41,Female,4,36321.32207867189,3,1,1,212534.14921172068,0
8008,54,Male,2,39342.967036909744,4,0,0,82676.01938241039,0
8009,36,Male,3,37196.11390038688,2,1,0,105087.43977683017,1
8010,50,Male,2,35583.991471904075,1,1,0,134995.21560415998,1
8011,37,Male,3,14916.654232599598,2,1,0,86226.1736010008,1
8012,44,Male,2,53621.052196001714,2,0,0,35214.30488402744,1
8013,38,Male,3,36614.724446787215,2,0,0,180066.05493786064,1
8014,39,Male,2,59672.68603390295,1,1,0,93311.29112480383,1
8015,36,Male,1,51691.42298244236,1,0,1,140108.34431493294,1
8016,53,Female,6,42448.154053975224,2,1,1,82501.08428946034,1
8017,32,Male,2,40814.44655089947,2,1,1,192437.9948389007,1
8018,32,Female,5,23590.481417796433,1,1,1,172358.01690603938,1
8019,61,Female,3,52586.04685406348,1,0,1,91461.69982557326,1
8020,49,Male,3,48336.86465018908,2,1,1,105308.24835816056,0
8021,18,Female,4,37535.50574945472,2,1,0,94536.80350319011,1
8022,34,Female,3,10346.986708453682,1,0,0,106939.24440731212,1
8023,21,Male,4,45884.23813951627,1,1,1,73823.52961192772,1
8024,30,Female,1,47371.24936145793,1,1,0,89281.20345631093,1
8025,18,Female,3,72041.05452048674,3,1,0,20000.0,1
8026,38,Female,4,50750.59302604921,1,0,0,85160.94245529878,1
8027,28,Female,5,73820.53367669991,1,1,1,76712.23875924942,1
8028,40,Male,3,37425.56201093172,3,1,0,79555.1339214237,1
8029,23,Male,2,44687.70622881459,2,1,0,130317.02009415769,1
8030,40,Female,3,29842.942630858437,2,0,0,92889.06486101536,1
8031,35,Female,2,44696.36813045715,2,1,0,154397.97612612497,1
8032,55,Female,5,66534.33953126083,1,1,0,80427.29410092026,1
8033,54,Female,6,67106.40647255779,1,1,0,66048.39584047331,1
8034,47,Male,6,54439.359491104784,1,1,0,120033.14726781115,1
8035,36,Male,4,23092.568752307132,1,1,1,58180.9464361909,1
8036,59,Female,2,21896.150197915566,1,1,0,96465.63449228248,1
8037,24,Female,1,45027.809377246915,4,1,0,36536.847677563936,1
8038,25,Female,4,36428.47213572622,1,1,0,72575.15772920151,1
8039,39,Female,1,63262.54221899296,1,0,1,156385.9971745733,1
8040,62,Male,2,59473.092023645426,1,1,1,127016.36570544113,1
8041,37,Female,4,56895.191297151716,1,1,0,77142.60655489472,1
8042,38,Female,2,38566.1295754482,1,1,0,114909.8032356893,1
8043,25,Female,1,52949.74279594349,1,1,1,114404.66926085856,0
8044,49,Male,5,56679.71338409778,2,1,0,135481.4060672375,0
8045,49,Male,4,43134.889899243455,2,0,1,39075.90910688576,1
8046,47,Female,4,45208.63557148469,1,0,0,20000.0,1
8047,33,Male,2,56067.105022182746,2,0,0,96437.75760860536,1
8048,32,Female,2,28103.880453912167,1,1,1,78980.41753345638,1
8049,27,Male,1,38432.726960644846,2,1,1,108245.13421365616,0
8050,40,Male,1,36836.26658869652,1,1,0,146114.46880323844,1
8051,29,Female,3,69695.55604396891,2,1,1,115960.33221054963,1
8052,28,Male,1,39354.54474074642,1,1,0,139287.27523094774,1
8053,35,Female,4,50552.73179400764,1,0,1,100911.42216502602,1
8054,35,Male,5,62915.7326106545,1,0,0,101265.35502580869,1
8055,34,Female,0,34826.97873013395,1,1,1,137780.02214143402,1
8056,44,Male,3,67519.27679515086,2,1,0,134763.0207240151,1
8057,40,Male,4,69231.50816579044,3,0,0,145902.3306411867,1
8058,37,Female,2,7521.9064642981175,3,0,0,108687.61242956042,1
8059,41,Female,5,57127.68076123996,2,1,1,70352.27021792658,1
8060,30,Male,5,70689.21603454778,3,0,0,97660.91358127802,1
8061,41,Female,1,42311.772884146805,3,1,1,133660.8979367077,0
8062,41,Female,3,60802.09433619112,2,1,0,135251.26364333177,1
8063,24,Female,3,23510.402480898883,1,1,1,84150.18082568381,0
8064,49,Female,2,18306.193419513707,3,0,1,76883.07245285172,1
